No,Date,Lon,Lat,Depth,GPP,CR,NCP,Reference,Source
150,1994/9/11,62,16.03,2.7,5.17,3.13,2.04,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
151,1994/9/11,62,16.03,7.6,6.01,4.96,1.05,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
152,1994/9/11,62,16.03,23.5,0.15,3.68,-3.83,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
153,1994/9/13,62.1,15.98,0,5.11,4.38,0.73,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
154,1994/9/13,62.1,15.98,5.3,1.45,4.44,-2.98,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
155,1994/9/13,62.1,15.98,11.2,0.84,4.16,-3.32,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
156,1994/9/16,64.49,11.99,0,3.98,3.44,0.53,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
157,1994/9/16,64.49,11.99,21.6,2.68,3.99,-1.31,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
158,1994/9/16,64.49,11.99,40.7,1.44,3.46,-2.02,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
159,1994/9/19,67.09,7.9,0,3.23,4.53,-1.3,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
160,1994/9/19,67.09,7.9,7.7,3.49,3.89,-0.39,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
161,1994/9/19,67.09,7.9,15.6,2.98,2.88,0.11,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
162,1994/9/19,67.09,7.9,29.9,1.59,2.42,-0.84,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
163,1994/9/19,67.09,7.9,47.4,1.79,3.26,-1.46,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
164,1994/9/24,67,14.33,0,1.94,1.52,0.43,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
165,1994/9/24,67,14.33,7.9,2.88,2.61,0.27,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
166,1994/9/24,67,14.33,15.9,2.52,2.48,0.04,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
167,1994/9/24,67,14.33,29.8,1.63,3.29,-1.66,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
168,1994/9/24,67,14.33,48.1,0.22,2.69,-2.47,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
169,1994/9/27,62,16.04,0,16.88,7.35,9.53,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
170,1994/9/27,62,16.04,4.7,12.56,6.01,6.55,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
171,1994/9/27,62,16.04,9.8,8.28,7.44,0.84,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
172,1994/9/27,62,16.04,30,0.04,2.01,-1.97,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
173,1994/9/27,62,16.04,46.6,3.28,1.49,1.79,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
174,1994/9/29,59,18.99,0,10.02,4.13,5.88,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
175,1994/9/29,59,18.99,2.7,7.28,5.56,1.72,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
176,1994/9/29,59,18.99,5.7,7.47,5.45,2.02,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
177,1994/9/29,59,18.99,12.6,2.36,5.22,-2.86,Robinson and Williams 1999 Deep Sea Research II 46 (3-4) 745-765 Data also held at the British Oceanographic Data Centre (www.bodc.ac.uk),https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
178,2010/6/14,1.31,56.41,0,0.52,2.42,-1.9,"Garcia-Martin et al. 2014a DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
179,2010/6/14,1.31,56.41,5,2.28,2.24,0.03,"Garcia-Martin et al. 2014 aDSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
180,2010/6/14,1.31,56.41,20,1.28,2.8,-1.52,"Garcia-Martin et al. 2014a DSRI, 92: 152-162",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
181,2010/6/14,1.31,56.41,28,4.29,3.19,1.1,"Garcia-Martin et al. 2014 aDSRI, 92: 152-162",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
182,2010/6/15,2.73,60.74,0,3.49,2.63,0.86,"Garcia-Martin et al. 2014a DSRI, 92: 152-163",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
183,2010/6/15,2.73,60.74,19,7.82,1.81,6.01,"Garcia-Martin et al. 2014 aDSRI, 92: 152-163",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
184,2010/6/15,2.73,60.74,23,3.55,1.35,2.2,"Garcia-Martin et al. 2014a DSRI, 92: 152-164",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
185,2010/6/16,4.4,65.04,0,5.91,3.02,2.88,"Garcia-Martin et al. 2014 aDSRI, 92: 152-164",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
186,2010/6/16,4.4,65.04,6,7.46,2.43,5.02,"Garcia-Martin et al. 2014a DSRI, 92: 152-165",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
187,2010/6/16,4.4,65.04,17,7.84,1.29,6.55,"Garcia-Martin et al. 2014 aDSRI, 92: 152-165",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
188,2010/6/16,4.4,65.04,35,1.43,0.12,1.3,"Garcia-Martin et al. 2014a DSRI, 92: 152-166",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
189,2010/6/17,6.37,69.34,0,15.07,1.68,13.39,"Garcia-Martin et al. 2014 aDSRI, 92: 152-166",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
190,2010/6/17,6.37,69.34,5,15.78,1.61,14.17,"Garcia-Martin et al. 2014a DSRI, 92: 152-167",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
191,2010/6/17,6.37,69.34,20,11.62,1.43,10.19,"Garcia-Martin et al. 2014 aDSRI, 92: 152-167",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
192,2010/6/17,6.37,69.34,35,1.34,0.23,1.11,"Garcia-Martin et al. 2014a DSRI, 92: 152-168",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
193,2010/6/18,8.27,72.75,0,2.1,1.54,0.56,"Garcia-Martin et al. 2014 aDSRI, 92: 152-168",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
194,2010/6/18,8.27,72.75,6,4.01,0.73,3.28,"Garcia-Martin et al. 2014a DSRI, 92: 152-169",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
195,2010/6/18,8.27,72.75,17,4.2,1.17,3.03,"Garcia-Martin et al. 2014 aDSRI, 92: 152-169",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
196,2010/6/18,8.27,72.75,41,0.28,0.22,0.06,"Garcia-Martin et al. 2014a DSRI, 92: 152-170",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
197,2010/6/19,11.29,77.16,0,16.92,4.09,12.82,"Garcia-Martin et al. 2014 aDSRI, 92: 152-170",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
198,2010/6/19,11.29,77.16,11,23.06,2.38,20.68,"Garcia-Martin et al. 2014a DSRI, 92: 152-171",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
199,2010/6/19,11.29,77.16,16,19.25,2.14,17.1,"Garcia-Martin et al. 2014 aDSRI, 92: 152-171",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
200,2010/6/19,11.29,77.16,31,3.54,0.37,3.17,"Garcia-Martin et al. 2014a DSRI, 92: 152-172",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
201,2010/6/23,4.65,80.74,0,1.12,0.51,0.61,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
202,2010/6/23,4.65,80.74,18,0.97,0.3,0.67,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
203,2010/6/23,4.65,80.74,46,0.05,0.53,-0.48,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
204,2010/6/26,4.16,80.52,0,1.59,1.36,0.23,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
205,2010/6/26,4.16,80.52,39,1.2,1.12,0.08,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
206,2010/6/26,4.16,80.52,55,0.83,0.87,-0.04,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
207,2010/6/26,4.16,80.52,60,0.74,1.29,-0.54,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
208,2010/6/27,3.66,80.44,0,2.81,2.4,0.41,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
209,2010/6/27,3.66,80.44,15,2.5,1.93,0.57,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
210,2010/6/27,3.66,80.44,30,1.33,1.23,0.1,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
211,2010/6/27,3.66,80.44,60,1.18,1.11,0.07,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
212,2010/6/30,2.5,80.23,0,2.81,2.29,0.52,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
213,2010/6/30,2.5,80.23,25,3.56,3.18,0.38,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
214,2010/6/30,2.5,80.23,30,2.67,2.3,0.37,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
215,2010/6/30,2.5,80.23,50,2.27,2.29,-0.02,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
216,2010/7/8,-5.6,77.77,0,1.74,1.95,-0.21,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
217,2010/7/8,-5.6,77.77,9,5.24,3.14,2.1,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
218,2010/7/8,-5.6,77.77,30,0.6,1.47,-0.87,"Garcia-Martin et al. 2014b DSRI, 92: 152-161",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
219,2006/6/11,22.35,36.25,0,3.16,3.22,-0.06,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
220,2006/6/11,22.35,36.25,30,5.63,8.06,-2.43,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
221,2006/6/11,22.35,36.25,82,7.59,8.94,-1.35,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
222,2006/6/25,19.69,35.71,0,2.43,2.54,-0.11,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
223,2006/6/25,19.69,35.71,18,3.63,6.46,-2.83,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
224,2006/6/25,19.69,35.71,92,3.58,6.15,-2.57,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
225,2006/6/30,10.64,37.88,0,2.28,2.41,-0.13,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
226,2006/6/30,10.64,37.88,9,2.1,3.69,-1.59,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
227,2006/6/30,10.64,37.88,68,8.97,13.12,-4.15,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
228,2007/5/13,17.98,35.59,0,0.85,1.14,-0.29,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
229,2007/5/13,17.98,35.59,20,0.58,0.38,0.2,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
230,2007/5/13,17.98,35.59,70,2.65,3.97,-1.32,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
231,2007/5/15,22.34,34,0,1.84,2.27,-0.43,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
232,2007/5/15,22.34,34,35,1.26,2.47,-1.21,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
233,2007/5/15,22.34,34,80,0.24,2.5,-2.26,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
234,2007/5/25,26.22,36.15,0,1.75,2.88,-1.13,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
235,2007/5/25,26.22,36.15,20,1.92,4.74,-2.82,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
236,2007/5/25,26.22,36.15,40,0.44,2.95,-2.51,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
237,2007/5/27,18.63,36.71,0,1.56,0.7,0.86,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
238,2007/5/27,18.63,36.71,20,2.73,0.05,2.69,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
239,2007/5/27,18.63,36.71,50,1.51,0.22,1.29,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
240,2007/5/31,13.94,36.91,0,0.58,4.51,-3.93,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
241,2007/5/31,13.94,36.91,20,1.52,4.86,-3.34,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
242,2007/5/31,13.94,36.91,50,1.8,8.23,-6.44,"A. Regaudie-de-Gioux,  2009 BG",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
243,2006/10/25,-36.61,24.86,0,0.12,0.42,-0.3," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
244,2006/10/25,-36.61,24.86,50,0.2,0.05,0.15," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
245,2006/10/25,-36.61,24.86,115,0.44,0.06,0.39," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
246,2006/10/26,-36.61,24.91,0,0.51,0.43,0.08," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
247,2006/10/26,-36.61,24.91,50,0.4,0.28,0.11," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
248,2006/10/26,-36.61,24.91,80,0.78,0.44,0.34," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
249,2006/10/26,-36.61,24.91,115,0.19,0.12,0.07," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
250,2006/10/26,-36.61,24.91,125,0.19,0.38,-0.18," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
251,2006/10/27,-36.59,24.96,0,0.68,0.78,-0.1," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
252,2006/10/27,-36.59,24.96,50,0.86,0.62,0.24," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
253,2006/10/27,-36.59,24.96,115,0.1,0.16,-0.06," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
254,2006/10/28,-36.57,25,0,0.34,0.27,0.07," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
255,2006/10/28,-36.57,25,50,0.17,0.15,0.02," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
256,2006/10/28,-36.57,25,80,0.28,0.14,0.14," Aranguren-Gassis,M., Serret,P., Fern¨¢ndez,E., Herrera,J.L., Dom¨ªnguez,J.F., P¨¦rez,V., Escanez,J. DSRI In Press; Balanced plankton net community metabolism in the oligotrophic North Atlantic subtropical gyre from Lagrangian observations",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
